conversation_id,conversation,profanity,sensitive_data_compliance
d300835a-37e7-4da5-a998-c2203a674349,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm fine, thank you. What is this regarding?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling about your outstanding account with ABC Credit. To ensure I\u2019m speaking to the right person, could you please verify your date of birth?"", ""stime"": 11, ""etime"": 23}, {""speaker"": ""Customer"", ""text"": ""Sure, it's September 15th, 1990."", ""stime"": 24, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Also, can you confirm your current address?"", ""stime"": 26, ""etime"": 35}, {""speaker"": ""Customer"", ""text"": ""I live at 123 Maple Street, Springfield."", ""stime"": 36, ""etime"": 40}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying your information. Your current balance is $750. How would you like to proceed with payment?"", ""stime"": 39, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""I can make a payment of $250 today."", ""stime"": 51, ""etime"": 55}, {""speaker"": ""Agent"", ""text"": ""Great! I appreciate that. Would you like to pay via credit card or bank transfer?"", ""stime"": 54, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""I prefer to use my credit card."", ""stime"": 65, ""etime"": 68}, {""speaker"": ""Agent"", ""text"": ""Perfect. Let me take down your card details for processing."", ""stime"": 67, ""etime"": 75}, {""speaker"": ""Customer"", ""text"": ""Sure, my card number is 1234-5678-9012-3456."", ""stime"": 76, ""etime"": 80}, {""speaker"": ""Agent"", ""text"": ""Thank you! Your payment has been processed. Is there anything else I can assist you with?"", ""stime"": 79, ""etime"": 88}, {""speaker"": ""Customer"", ""text"": ""No, that will be all. Thank you!"", ""stime"": 89, ""etime"": 92}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 91, ""etime"": 95}]",Not Found,Not Found
43bb3199-b004-41ef-a7da-1ae746f1567c,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Sarah from XYZ Collections. How are you doing today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm alright, thanks. What\u2019s this about?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm reaching out regarding your outstanding balance with City Bank. Can you please confirm your date of birth for verification?"", ""stime"": 11, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""It's July 15, 1990."", ""stime"": 23, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Could you also provide your current address?"", ""stime"": 24, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 123 Maple Street, Springfield."", ""stime"": 31, ""etime"": 36}, {""speaker"": ""Agent"", ""text"": ""Great, I have verified your identity. You currently have a balance of $250."", ""stime"": 35, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""I wasn't aware of that amount. How can I pay?"", ""stime"": 43, ""etime"": 48}, {""speaker"": ""Agent"", ""text"": ""You can pay by credit card over the phone or through our online portal. Which method would you prefer?"", ""stime"": 47, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""I'd like to pay by credit card, please."", ""stime"": 59, ""etime"": 63}, {""speaker"": ""Agent"", ""text"": ""Perfect! I will guide you through the process. Can you please provide your card number?"", ""stime"": 64, ""etime"": 72}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 4111 1111 1111 1111."", ""stime"": 73, ""etime"": 76}, {""speaker"": ""Agent"", ""text"": ""Thank you! Let me process that for you."", ""stime"": 77, ""etime"": 80}, {""speaker"": ""Customer"", ""text"": ""Okay, thank you for your help."", ""stime"": 81, ""etime"": 84}, {""speaker"": ""Agent"", ""text"": ""You\u2019re welcome! Your payment has been processed successfully. Have a great day!"", ""stime"": 85, ""etime"": 92}]",Not Found,Not Found
504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is James calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. What is this call about?"", ""stime"": 7.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding an outstanding balance on your account. Before we proceed, could you please verify your date of birth?"", ""stime"": 11, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it's June 15, 1985."", ""stime"": 19.5, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you. Can you also confirm your current address for security purposes?"", ""stime"": 23, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Elm Street, Springfield."", ""stime"": 29, ""etime"": 34}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying that information. You have a balance of $250 due. How would you like to proceed with the payment?"", ""stime"": 33, ""etime"": 43}, {""speaker"": ""Customer"", ""text"": ""I can pay it with a credit card over the phone."", ""stime"": 42.5, ""etime"": 48}, {""speaker"": ""Agent"", ""text"": ""Great, I can assist you with that. Please provide your card number when you're ready."", ""stime"": 47, ""etime"": 56}, {""speaker"": ""Customer"", ""text"": ""It's 1234 5678 9101 1121."", ""stime"": 55, ""etime"": 59}, {""speaker"": ""Agent"", ""text"": ""Thank you. Just a moment while I process that payment."", ""stime"": 58, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""No problem, take your time."", ""stime"": 63, ""etime"": 66}, {""speaker"": ""Agent"", ""text"": ""All done! Your payment has been processed and your balance is now zero. Thank you for your time."", ""stime"": 65, ""etime"": 75}, {""speaker"": ""Customer"", ""text"": ""Thank you, have a great day!"", ""stime"": 74, ""etime"": 78}, {""speaker"": ""Agent"", ""text"": ""You too! Goodbye."", ""stime"": 77, ""etime"": 80}]",Not Found,Not Found
2db2965e-54fa-41fa-823b-ed79b943f0b1,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Emma from XYZ Collections, how are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm fine, but I really don't have time for this right now."", ""stime"": 7.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I understand, I'll be brief. I'm calling about your overdue account with XYZ Bank."", ""stime"": 10, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Look, I've told you before, I want my number on the do not call list."", ""stime"": 18, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""I apologize for that. I will ensure your number is added to the do not call list right away."", ""stime"": 22, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Thank you, that's what I've been asking for."", ""stime"": 29, ""etime"": 33}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Your request has been processed, and you won't receive further calls."", ""stime"": 32, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""Good, that\u2019s all I wanted."", ""stime"": 41, ""etime"": 44}, {""speaker"": ""Agent"", ""text"": ""Thank you for your understanding. Have a great day!"", ""stime"": 43, ""etime"": 50}]",Not Found,Not Found
89d28c5a-f0da-41e9-a93e-0a749c20189c,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Dave from XYZ Collections. I need to discuss your overdue account. Can you verify your date of birth?"", ""stime"": 0, ""etime"": 10}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15, 1985."", ""stime"": 11, ""etime"": 14}, {""speaker"": ""Agent"", ""text"": ""Alright, I got that. Now, can you confirm your address for me?"", ""stime"": 13, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""It's 123 Elm Street, Springfield."", ""stime"": 20, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thanks. You owe us $250. Here's the thing, you need to pay it now, or else."", ""stime"": 23, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""I understand, but I need to discuss my options first."", ""stime"": 31, ""etime"": 36}, {""speaker"": ""Agent"", ""text"": ""Options? What options? You can either pay up or get the hell out of here with your excuses!"", ""stime"": 35, ""etime"": 43}, {""speaker"": ""Customer"", ""text"": ""I assure you, I\u2019m trying to resolve this as best as I can."", ""stime"": 42, ""etime"": 48}, {""speaker"": ""Agent"", ""text"": ""Trying to resolve it? You think this is a joke? Pay your damn bill or face the consequences!"", ""stime"": 47, ""etime"": 55}, {""speaker"": ""Customer"", ""text"": ""I\u2019m here to discuss a payment plan. Please, let\u2019s work together on this."", ""stime"": 54, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""Work together? You think I have time for this crap? Just give me your credit card info!"", ""stime"": 59, ""etime"": 67}, {""speaker"": ""Customer"", ""text"": ""I can't give any information until we reach a reasonable agreement."", ""stime"": 66, ""etime"": 72}, {""speaker"": ""Agent"", ""text"": ""You know what? I don\u2019t have time for this nonsense. Either pay or I\u2019m done with you!"", ""stime"": 71, ""etime"": 78}, {""speaker"": ""Customer"", ""text"": ""I will speak with my lawyer if necessary, but I prefer to settle this amicably."", ""stime"": 77, ""etime"": 83}, {""speaker"": ""Agent"", ""text"": ""Good luck with that! Just don\u2019t come crying to me when you end up in deeper shit!"", ""stime"": 82, ""etime"": 90}]",Found,Not Found
23f69c7c-f38b-4f4e-977a-660997b61c70,"[{""speaker"": ""Customer"", ""text"": ""You have reached out to a voicemail. Please leave a message at the tone."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello, this is Sarah from National Collections. I'm calling about your overdue balance."", ""stime"": 6, ""etime"": 16}, {""speaker"": ""Customer"", ""text"": ""If you would like to leave a message, please do so after the beep."", ""stime"": 10, ""etime"": 18}, {""speaker"": ""Agent"", ""text"": ""Please call us back at one-eight-hundred-two-five-seven-four-oh-four. We can assist you further."", ""stime"": 17, ""etime"": 28}, {""speaker"": ""Customer"", ""text"": ""Press zero to re-record your message, or just hang up."", ""stime"": 23, ""etime"": 31}]",Not Found,Not Found
69e752fa-63f2-408e-9664-7b779b39b518,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from Delta Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing okay, thanks. What\u2019s this about?"", ""stime"": 7.5, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I\u2019m calling regarding your account with Freshbank. Before we proceed, could you please verify your date of birth?"", ""stime"": 10.5, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s April 12, 1985."", ""stime"": 21, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you. Can you also confirm your current address?"", ""stime"": 23, ""etime"": 28}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Main Street, Springfield."", ""stime"": 27, ""etime"": 31}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. You currently have an outstanding balance of $250. How would you like to handle this?"", ""stime"": 30, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""I\u2019d like to set up a payment plan."", ""stime"": 41, ""etime"": 46}, {""speaker"": ""Agent"", ""text"": ""Of course. We can set up a plan over the next three months. Does that work for you?"", ""stime"": 45, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""Yes, that sounds good."", ""stime"": 57, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""Perfect! I\u2019ll send you the details via email. Thank you for your time today."", ""stime"": 59, ""etime"": 68}, {""speaker"": ""Customer"", ""text"": ""Thanks, I appreciate it."", ""stime"": 67, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""You\u2019re welcome! Have a great day!"", ""stime"": 69, ""etime"": 75}, {""speaker"": ""Customer"", ""text"": ""You too, bye!"", ""stime"": 74, ""etime"": 78}]",Not Found,Not Found
87b72559-14d4-4750-b55f-9cbb552cd433,"[{""speaker"": ""Customer"", ""text"": ""You have reached the voicemail of John Smith. Please leave a message after the tone."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello John, this is Lisa from Clear Collections. I am calling regarding your outstanding balance."", ""stime"": 9, ""etime"": 17}, {""speaker"": ""Customer"", ""text"": ""To leave a message, please press one or wait for the beep."", ""stime"": 18, ""etime"": 26}, {""speaker"": ""Agent"", ""text"": ""You can reach me at one eight hundred two four seven six three two one. It\u2019s important to discuss your account status."", ""stime"": 27, ""etime"": 40}, {""speaker"": ""Customer"", ""text"": ""Thank you for your call. Have a great day!"", ""stime"": 41, ""etime"": 48}]",Not Found,Not Found
5c0bf9ad-669f-4a26-8c08-4af6f9698cf0,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing alright, thanks. What is this about?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling in regard to your account with Quick Loans. Can you please confirm your full name so we can proceed?"", ""stime"": 11, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""It's John Smith."", ""stime"": 23, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you, John. I see that your current balance is $450. Would you like to discuss payment options?"", ""stime"": 24, ""etime"": 33}, {""speaker"": ""Customer"", ""text"": ""Yes, I need to figure out what I can afford this month."", ""stime"": 34, ""etime"": 39}, {""speaker"": ""Agent"", ""text"": ""Absolutely. We can set up a payment plan. How much can you commit to each month?"", ""stime"": 38, ""etime"": 47}, {""speaker"": ""Customer"", ""text"": ""I could do $100 a month for now."", ""stime"": 48, ""etime"": 51}, {""speaker"": ""Agent"", ""text"": ""That works, John. I\u2019ll go ahead and set that up. Just to confirm, the first payment will be due next week on the 8th."", ""stime"": 50, ""etime"": 59}, {""speaker"": ""Customer"", ""text"": ""Sounds good to me. Thank you for your help."", ""stime"": 60, ""etime"": 63}, {""speaker"": ""Agent"", ""text"": ""You're welcome. Is there anything else you would like to ask?"", ""stime"": 62, ""etime"": 67}, {""speaker"": ""Customer"", ""text"": ""No, that's everything for now."", ""stime"": 68, ""etime"": 71}, {""speaker"": ""Agent"", ""text"": ""Alright, thank you for your time, John. Have a great day!"", ""stime"": 72, ""etime"": 80}, {""speaker"": ""Customer"", ""text"": ""You too! Bye."", ""stime"": 81, ""etime"": 84}]",Not Found,Not Found
f5f05257-aaa0-4194-b84c-36339c4e0659,"[{""speaker"": ""Agent"", ""text"": ""Hi, this is Mike with XYZ Collections. I'm calling about your unpaid balance. How are you doing today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. How can I help you?"", ""stime"": 9.1, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""Before we get into that, can you confirm your birth date for me?"", ""stime"": 11, ""etime"": 16}, {""speaker"": ""Customer"", ""text"": ""Sure, it's June 5th, 1990."", ""stime"": 17, ""etime"": 20}, {""speaker"": ""Agent"", ""text"": ""Alright, and can you also provide your current address?"", ""stime"": 19.5, ""etime"": 24}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Main St, Springfield."", ""stime"": 25, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thanks for verifying that. You have an outstanding balance of $1,200. What the hell are you planning to do about it?"", ""stime"": 26, ""etime"": 36}, {""speaker"": ""Customer"", ""text"": ""I'm currently reviewing my options and will make a payment soon."", ""stime"": 37, ""etime"": 42}, {""speaker"": ""Agent"", ""text"": ""Reviewing options? What kind of bullshit is that? You need to pay up now!"", ""stime"": 41.5, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""I understand the urgency, but I need a little more time to arrange the funds."", ""stime"": 49, ""etime"": 54}, {""speaker"": ""Agent"", ""text"": ""Time? You think you can just sit on your ass and not pay your debts? Get real!"", ""stime"": 53, ""etime"": 61}, {""speaker"": ""Customer"", ""text"": ""I assure you that I'm taking this seriously and will communicate my plan shortly."", ""stime"": 60, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""You better do it fast, or I'm going to escalate this, you got that?"", ""stime"": 64, ""etime"": 70}, {""speaker"": ""Customer"", ""text"": ""I understand. Thank you for your call, Mike."", ""stime"": 69, ""etime"": 73}, {""speaker"": ""Agent"", ""text"": ""Whatever, just make sure you don't screw this up again."", ""stime"": 72, ""etime"": 78}]",Found,Not Found
